#{"t_start": 1764172218.6527874, "env_id": "ALE/Breakout-v5"}
r,l,t
26.0,459,8217.570747
16.0,582,8227.785244
8.0,444,8236.587149
29.0,556,8245.398562
23.0,459,8252.431724
10.0,414,8260.363068
6.0,355,8265.143272
8.0,376,8271.352714
13.0,465,8279.426766
6.0,325,8285.30485
9.0,329,8290.532539
25.0,538,8299.201978
7.0,406,8305.441441
21.0,567,8315.551868
14.0,519,8324.299687
18.0,498,8332.812496
11.0,398,8339.356494
18.0,415,8345.994008
8.0,412,8352.521348
7.0,391,8358.830497
19.0,481,8367.119002
14.0,539,8375.754326
9.0,423,8383.622276
17.0,523,8392.540821
14.0,373,8399.119948
19.0,445,8405.632641
24.0,500,8414.018138
18.0,427,8420.848999
9.0,458,8429.114702
18.0,720,8441.87404
33.0,564,8450.428794
23.0,647,8461.243126
16.0,470,8469.57289
9.0,456,8476.794328
3.0,247,8480.952465
28.0,529,8489.710515
7.0,404,8497.634258
7.0,446,8506.611402
30.0,501,8517.316485
7.0,376,8525.187516
37.0,494,8535.721997
9.0,471,8543.521442
9.0,426,8552.850996
12.0,399,8560.734597
27.0,636,8573.826184
10.0,429,8582.297537
21.0,499,8593.180134
29.0,656,8605.497425
15.0,522,8615.584304
12.0,429,8625.25774
28.0,514,8635.117485
31.0,617,8647.223095
20.0,580,8657.593059
7.0,344,8664.817813
5.0,308,8670.416748
23.0,569,8682.359679
16.0,479,8690.607276
30.0,584,8702.807314
19.0,541,8712.756485
20.0,503,8722.973953
3.0,215,8727.441303
14.0,508,8737.234704
17.0,786,8752.488894
22.0,445,8760.543184
23.0,563,8772.579579
15.0,437,8780.286759
20.0,578,8792.660997
4.0,258,8797.253854
20.0,459,8805.325474
20.0,476,8814.512522
17.0,659,8827.116684
27.0,486,8837.320163
8.0,396,8844.671081
27.0,624,8856.862619
27.0,606,8869.646046
29.0,542,8879.559616
14.0,520,8889.579674
25.0,545,8899.749834
26.0,513,8909.621384
22.0,428,8919.115474
13.0,468,8927.637706
23.0,576,8939.753504
28.0,472,8947.758199
9.0,468,8957.332177
15.0,585,8969.59096
23.0,469,8977.278033
9.0,309,8984.090981
28.0,625,8996.089374
26.0,596,9006.821966
8.0,398,9014.5563
8.0,428,9023.589601
21.0,401,9031.674474
16.0,509,9041.423041
13.0,439,9049.071095
21.0,503,9059.328512
14.0,486,9069.250741
10.0,331,9076.806983
22.0,544,9086.470986
22.0,445,9094.327523
5.0,297,9101.314761
11.0,386,9108.443248
15.0,418,9116.043415
21.0,519,9125.603263
17.0,380,9133.797819
19.0,452,9142.806386
13.0,468,9152.455844
6.0,340,9159.663343
23.0,444,9167.530746
24.0,499,9177.231184
26.0,598,9188.942527
23.0,467,9196.518018
12.0,460,9206.736056
12.0,440,9214.235048
32.0,607,9227.189127
10.0,566,9238.919092
17.0,590,9249.431159
27.0,473,9257.891253
37.0,593,9268.243291
25.0,611,9277.673976
27.0,469,9285.669864
15.0,430,9292.552809
27.0,619,9303.149645
16.0,603,9313.528477
11.0,382,9319.748847
28.0,532,9328.492893
15.0,540,9337.067135
24.0,489,9345.421952
10.0,434,9352.113593
11.0,501,9360.517252
11.0,507,9369.159689
6.0,304,9375.003715
8.0,276,9379.215191
29.0,537,9387.900744
12.0,563,9396.625662
28.0,659,9408.648732
11.0,399,9415.060248
23.0,598,9423.788368
23.0,442,9432.240014
6.0,326,9437.251018
31.0,488,9445.466505
26.0,584,9455.97834
19.0,424,9462.438268
24.0,512,9471.0804
8.0,431,9477.938022
21.0,620,9489.068547
21.0,558,9499.629576
20.0,597,9508.517825
25.0,566,9518.573579
8.0,371,9524.889612
15.0,437,9531.570483
18.0,430,9538.048852
29.0,660,9550.776364
6.0,329,9555.576209
18.0,400,9562.215348
22.0,416,9570.143269
12.0,429,9576.69574
31.0,491,9584.990362
6.0,393,9591.179618
26.0,471,9598.243381
9.0,473,9606.42111
9.0,460,9616.136744
23.0,469,9624.082809
8.0,396,9631.906737
20.0,479,9642.254642
15.0,564,9654.343831
28.0,475,9662.772478
32.0,670,9678.10738
12.0,525,9688.873824
28.0,521,9698.254195
30.0,650,9710.587131
23.0,438,9718.273035
16.0,541,9728.84509
28.0,487,9739.444087
27.0,375,9747.592771
27.0,711,9762.153265
12.0,422,9769.906324
6.0,324,9777.530132
27.0,480,9785.797296
31.0,474,9795.232697
23.0,594,9807.66573
20.0,463,9815.203114
34.0,617,9827.728166
23.0,594,9839.901928
12.0,579,9850.70259
11.0,504,9860.732814
21.0,394,9868.626125
9.0,514,9878.452185
26.0,527,9888.657119
12.0,423,9898.488963
15.0,401,9906.637453
31.0,570,9917.271728
29.0,509,9927.232968
5.0,334,9934.462682
12.0,583,9945.100277
30.0,575,9957.796668
18.0,530,9968.364801
14.0,531,9978.103108
6.0,325,9985.164571
18.0,507,9995.768853
26.0,450,10004.441803
20.0,484,10014.550302
18.0,490,10024.224828
22.0,438,10032.599721
26.0,545,10045.468298
8.0,420,10053.216249
28.0,500,10062.79877
22.0,743,10077.499447
5.0,310,10083.009943
8.0,377,10091.03519
6.0,359,10098.835901
20.0,489,10108.812172
7.0,389,10116.37647
13.0,355,10122.353641
28.0,527,10133.197982
35.0,651,10147.599341
16.0,472,10155.550812
29.0,525,10165.914078
22.0,652,10178.527915
8.0,442,10188.904359
23.0,449,10196.702879
8.0,424,10206.199934
24.0,480,10214.621424
27.0,498,10224.510265
14.0,519,10235.114392
12.0,528,10246.630602
18.0,493,10253.57404
31.0,488,10262.391188
7.0,372,10268.66337
23.0,582,10279.233789
19.0,435,10286.296926
10.0,474,10294.668083
11.0,411,10301.166677
18.0,391,10307.746833
28.0,638,10318.28548
19.0,453,10326.683236
30.0,557,10335.6983
28.0,733,10350.004061
15.0,529,10360.092312
11.0,403,10367.699496
12.0,594,10379.50968
24.0,465,10387.284716
22.0,427,10397.076669
12.0,433,10405.350798
18.0,683,10417.730309
6.0,316,10424.975368
26.0,453,10433.005814
14.0,518,10443.244464
30.0,586,10455.876546
11.0,575,10466.265861
27.0,752,10481.801132
15.0,575,10493.976996
25.0,518,10504.596288
9.0,503,10515.133273
31.0,624,10527.802929
20.0,462,10536.243521
24.0,495,10546.594146
15.0,416,10553.958619
8.0,400,10562.011914
24.0,523,10574.299612
17.0,487,10582.569197
32.0,535,10594.254574
20.0,590,10605.240598
35.0,693,10620.376113
30.0,472,10628.081675
22.0,440,10638.235035
22.0,604,10648.738549
23.0,455,10658.657061
9.0,421,10666.255174
21.0,534,10676.319957
24.0,643,10689.018837
27.0,622,10701.910452
20.0,475,10711.150585
22.0,438,10718.771778
22.0,441,10728.151244
16.0,430,10735.755303
11.0,402,10743.245547
28.0,552,10754.696764
9.0,463,10762.395621
11.0,550,10774.258284
26.0,448,10782.140867
18.0,424,10789.716227
10.0,345,10796.851993
29.0,742,10811.474964
11.0,453,10819.030112
18.0,546,10831.421674
7.0,366,10839.605433
25.0,425,10847.083254
21.0,491,10857.411005
25.0,535,10867.587515
17.0,501,10877.198322
18.0,388,10884.345666
20.0,660,10897.344081
26.0,471,10906.952254
17.0,463,10914.59066
31.0,488,10924.337902
13.0,594,10937.01581
29.0,438,10944.642063
26.0,439,10953.815616
23.0,471,10962.06974
9.0,457,10972.194925
20.0,463,10978.882008
8.0,414,10986.784945
24.0,497,10995.213518
11.0,584,11004.201207
24.0,480,11012.74094
16.0,624,11023.36447
24.0,688,11034.199741
19.0,423,11040.747832
21.0,515,11049.590875
17.0,491,11057.924166
26.0,440,11066.163023
25.0,659,11077.226037
34.0,602,11087.738597
22.0,560,11096.654132
9.0,307,11101.179267
26.0,551,11111.610442
20.0,438,11118.268724
9.0,306,11122.842863
23.0,488,11131.029596
15.0,422,11139.0746
31.0,475,11146.075792
23.0,466,11154.159274
27.0,497,11162.916164
21.0,511,11171.354114
24.0,517,11180.116285
22.0,421,11186.576793
27.0,619,11197.397364
28.0,525,11206.164689
23.0,625,11216.770636
20.0,459,11224.91122
28.0,488,11231.855937
12.0,526,11241.308798
27.0,571,11251.592089
9.0,464,11259.963465
11.0,393,11266.363752
5.0,318,11270.900142
22.0,450,11279.280479
17.0,604,11288.849883
33.0,588,11299.289597
21.0,555,11308.041704
16.0,613,11318.744929
10.0,331,11325.074596
24.0,536,11333.765097
19.0,439,11340.709786
15.0,583,11351.292718
31.0,587,11360.337975
20.0,475,11368.660788
11.0,407,11375.391349
3.0,248,11379.588606
31.0,483,11388.061537
8.0,418,11394.801462
26.0,567,11405.635752
27.0,459,11412.892901
12.0,595,11423.358142
23.0,473,11431.743046
0.0,122,11433.871
30.0,488,11441.206853
26.0,600,11451.653412
17.0,483,11459.985613
28.0,501,11468.45849
24.0,470,11475.420267
6.0,341,11481.538537
4.0,289,11485.93743
27.0,463,11494.256273
11.0,400,11500.92553
16.0,594,11511.331358
30.0,575,11520.460109
38.0,513,11528.875481
15.0,535,11538.267469
28.0,471,11546.53883
31.0,468,11554.919771
27.0,458,11561.806514
12.0,603,11572.610766
23.0,590,11582.958457
14.0,543,11591.626785
26.0,561,11600.418645
3.0,216,11604.456797
20.0,481,11612.548851
20.0,489,11621.264948
22.0,416,11628.00607
21.0,520,11636.360498
26.0,565,11644.972117
19.0,456,11653.308509
20.0,521,11661.798485
25.0,534,11670.49737
29.0,455,11679.151791
6.0,328,11683.89272
3.0,238,11688.108515
37.0,605,11698.474598
9.0,407,11705.060235
23.0,496,11713.491291
20.0,461,11720.468282
31.0,459,11728.858018
9.0,450,11736.909595
30.0,578,11745.893916
43.0,617,11756.384397
16.0,452,11763.079669
20.0,451,11771.456741
35.0,550,11780.177046
23.0,577,11790.33441
30.0,454,11797.089877
27.0,477,11805.502402
16.0,555,11814.205056
23.0,710,11826.536124
17.0,514,11835.657084
9.0,463,11844.100555
28.0,479,11850.873108
19.0,468,11859.163661
28.0,678,11870.073646
23.0,486,11878.632313
23.0,537,11887.190666
27.0,475,11895.947155
21.0,505,11903.922287
19.0,716,11914.222624
15.0,542,11923.838861
29.0,516,11931.592945
7.0,353,11935.972553
26.0,445,11943.421469
25.0,520,11951.291191
24.0,604,11961.437959
29.0,749,11973.221146
14.0,474,11979.586463
26.0,539,11989.036299
12.0,428,11995.343424
11.0,356,12001.28964
9.0,429,12007.350777
10.0,361,12013.135658
24.0,591,12021.717499
28.0,606,12031.503529
26.0,587,12041.146539
8.0,395,12046.928167
15.0,407,12052.860609
4.0,277,12057.03338
19.0,457,12064.447143
9.0,294,12068.528502
23.0,482,12076.09449
19.0,427,12082.158728
25.0,515,12089.824453
10.0,535,12098.037867
37.0,639,12107.76801
34.0,590,12117.630358
29.0,443,12123.868593
31.0,618,12134.049477
23.0,450,12141.771257
29.0,650,12152.011819
28.0,623,12161.831714
8.0,406,12167.95207
25.0,531,12175.789455
27.0,599,12185.778367
32.0,512,12193.59571
7.0,371,12199.566006
22.0,425,12205.706173
20.0,552,12213.61273
31.0,500,12221.368103
26.0,572,12230.775612
15.0,567,12238.990935
10.0,461,12246.794847
27.0,616,12255.030948
12.0,452,12262.871024
31.0,500,12270.631336
23.0,578,12278.599429
13.0,477,12286.416726
16.0,438,12294.034876
33.0,549,12301.881763
17.0,458,12308.062749
9.0,455,12315.679647
40.0,540,12324.585789
7.0,417,12331.650764
9.0,425,12340.750023
25.0,637,12351.546591
15.0,514,12360.400775
27.0,497,12369.154507
14.0,499,12378.240342
25.0,554,12387.500669
22.0,531,12396.153307
26.0,556,12405.213539
6.0,341,12411.586061
12.0,451,12420.704435
22.0,428,12427.820025
17.0,490,12437.417964
20.0,461,12444.883276
28.0,484,12454.008346
27.0,565,12465.459361
22.0,555,12475.291802
9.0,395,12481.864321
10.0,358,12488.702615
4.0,272,12493.510763
20.0,456,12501.525916
9.0,318,12507.534217
8.0,421,12514.847802
20.0,474,12524.234434
33.0,635,12534.982108
32.0,506,12544.195316
31.0,484,12552.639611
28.0,524,12561.880141
25.0,513,12570.600739
26.0,433,12577.814049
13.0,474,12586.421223
2.0,209,12589.068682
29.0,670,12603.019135
12.0,557,12612.151674
27.0,595,12623.038296
7.0,390,12629.816811
6.0,327,12634.40152
22.0,442,12642.809816
28.0,498,12651.416624
6.0,315,12656.015579
32.0,573,12667.111259
38.0,552,12676.128815
12.0,415,12682.686562
18.0,531,12691.239611
24.0,528,12700.104069
24.0,488,12708.553152
33.0,525,12717.704556
18.0,511,12726.097359
30.0,613,12737.398131
21.0,374,12743.889539
13.0,488,12752.563849
12.0,471,12759.850566
21.0,495,12768.986821
5.0,333,12775.229304
30.0,575,12784.367372
29.0,440,12793.072726
29.0,534,12802.795711
29.0,588,12814.029598
8.0,440,12821.052743
26.0,447,12829.905499
11.0,537,12839.005131
37.0,616,12849.984097
32.0,593,12859.344496
25.0,513,12868.069054
24.0,505,12877.217384
25.0,488,12886.07143
