#{"t_start": 1764127424.602049, "env_id": "ALE/Breakout-v5"}
r,l,t
11.0,380,1945.513261
9.0,463,1953.124071
13.0,483,1959.768155
13.0,470,1967.599602
8.0,454,1975.188112
5.0,320,1979.428293
10.0,464,1987.150704
23.0,761,1999.137469
12.0,567,2007.170148
5.0,314,2011.48144
7.0,398,2018.737746
8.0,414,2024.975774
15.0,527,2033.51685
16.0,566,2041.653671
8.0,434,2049.273019
16.0,648,2059.47487
16.0,475,2067.200664
16.0,448,2073.322604
15.0,527,2081.291905
6.0,345,2088.118371
9.0,333,2092.445329
10.0,528,2101.849135
32.0,527,2109.791221
9.0,484,2116.235901
15.0,411,2123.795769
9.0,483,2130.158153
8.0,425,2137.857415
22.0,563,2146.165505
22.0,546,2154.298763
3.0,228,2158.111809
22.0,553,2167.69181
20.0,657,2177.593478
9.0,451,2183.920392
11.0,512,2191.788226
17.0,551,2199.777628
25.0,594,2209.449574
16.0,577,2218.996418
23.0,571,2228.080403
26.0,1074,2244.87483
13.0,629,2254.883153
26.0,751,2266.837562
20.0,664,2277.177488
20.0,503,2285.037106
22.0,445,2292.54333
10.0,519,2300.596367
15.0,688,2310.714106
5.0,297,2316.219187
21.0,545,2324.694812
16.0,488,2333.059469
19.0,719,2343.524069
3.0,208,2347.553333
13.0,613,2357.228524
12.0,470,2363.612492
13.0,484,2371.669298
11.0,600,2381.613042
23.0,587,2390.413836
8.0,458,2398.169109
20.0,474,2405.824082
14.0,413,2412.066968
25.0,564,2420.217162
13.0,549,2430.165946
4.0,248,2434.272477
19.0,562,2442.606776
12.0,461,2450.579169
14.0,514,2458.529279
10.0,380,2464.511442
5.0,306,2468.857914
13.0,490,2476.794467
5.0,312,2481.106336
10.0,396,2487.116967
5.0,294,2492.68264
9.0,441,2498.945596
8.0,396,2504.877383
14.0,537,2512.911717
8.0,437,2520.520661
7.0,356,2526.352522
11.0,410,2532.330021
20.0,360,2538.140866
9.0,459,2544.486457
18.0,637,2554.479658
7.0,362,2560.275045
6.0,367,2566.220376
15.0,571,2574.651222
8.0,392,2580.941013
25.0,431,2589.020892
19.0,511,2596.855345
21.0,527,2605.01294
7.0,366,2610.796553
