#{"t_start": 1764172218.6821856, "env_id": "ALE/Breakout-v5"}
r,l,t
21.0,392,8409.860297
18.0,407,8417.936216
20.0,483,8425.021805
7.0,373,8431.429928
35.0,631,8442.142154
12.0,436,8450.086128
14.0,427,8456.837214
29.0,542,8465.691064
8.0,403,8472.205548
8.0,481,8480.758421
20.0,609,8491.315855
26.0,568,8501.167527
20.0,677,8516.847695
20.0,462,8525.310448
7.0,361,8532.875036
10.0,523,8543.136631
28.0,551,8553.229134
38.0,622,8566.066024
27.0,464,8576.589757
29.0,437,8585.155792
23.0,588,8597.842111
15.0,550,8607.647076
10.0,469,8617.549208
17.0,515,8627.95605
20.0,489,8637.439471
8.0,422,8645.282406
19.0,576,8655.439469
25.0,493,8665.293578
11.0,414,8675.187121
28.0,569,8685.300694
8.0,395,8692.687925
26.0,747,8707.778397
26.0,574,8718.200149
31.0,522,8727.949188
4.0,299,8734.753338
30.0,664,8747.415883
27.0,502,8757.570801
10.0,505,8767.624221
27.0,573,8777.841227
28.0,734,8792.90701
43.0,496,8802.262852
14.0,530,8812.23265
9.0,472,8821.907543
14.0,378,8829.320447
24.0,479,8837.729474
26.0,554,8849.077068
31.0,686,8862.253925
8.0,463,8872.19322
12.0,443,8879.792206
14.0,381,8886.820784
21.0,389,8894.910061
23.0,438,8904.340354
21.0,613,8914.962374
21.0,622,8927.746468
5.0,276,8932.533487
4.0,257,8937.712433
15.0,576,8949.908108
17.0,371,8957.197555
15.0,549,8967.310784
13.0,526,8977.26525
3.0,266,8982.018301
9.0,494,8991.846342
26.0,678,9006.244756
24.0,462,9014.347082
22.0,455,9023.573078
8.0,393,9031.565614
26.0,467,9039.456637
21.0,542,9050.877792
12.0,439,9059.239201
16.0,608,9072.013813
17.0,512,9081.905556
31.0,487,9091.564996
14.0,513,9101.329289
28.0,510,9110.953808
6.0,330,9116.334256
22.0,612,9128.20276
28.0,545,9139.772425
22.0,439,9149.913397
22.0,432,9157.336794
9.0,421,9165.364222
27.0,495,9174.76339
8.0,416,9182.287166
27.0,461,9191.414492
24.0,515,9201.430727
28.0,632,9213.890286
30.0,480,9224.027812
25.0,573,9234.682271
13.0,483,9244.106129
31.0,495,9253.636293
16.0,673,9264.535337
29.0,539,9273.374037
25.0,415,9281.336616
14.0,518,9289.743034
12.0,459,9296.616686
23.0,496,9305.18519
27.0,618,9315.674196
13.0,484,9323.857568
24.0,521,9332.475864
23.0,500,9340.93314
5.0,348,9345.653126
8.0,379,9352.019814
9.0,303,9358.086014
12.0,443,9364.757007
17.0,591,9375.034085
6.0,377,9381.164563
11.0,524,9389.987652
31.0,615,9400.194614
