#{"t_start": 1764078098.6933086, "env_id": "ALE/Breakout-v5"}
r,l,t24.0,284,5.4173013.3.0,257,9.9514991.2.0,212,12.5263174.0,268,16.504793
13.0,347,3489.238976
9.0,336,3493.741715
13.0,339,3499.524662
11.0,432,3506.07279
14.0,393,3512.02813
18.0,415,3520.015775
10.0,364,3526.065189
9.0,311,3530.393826
15.0,452,3538.361444
6.0,323,3542.763755
7.0,399,3548.929568
14.0,516,3557.352633
13.0,490,3565.725174
9.0,497,3573.925582
12.0,413,3580.047179
17.0,362,3585.913262
17.0,364,3591.965459
14.0,407,3598.168314
7.0,434,3604.508144
14.0,394,3610.606819
14.0,390,3616.56007
8.0,411,3624.361188
18.0,410,3631.058259
7.0,396,3637.500295
14.0,489,3645.409868
18.0,404,3651.718537
11.0,389,3658.433152
16.0,472,3666.367662
8.0,426,3672.507209
20.0,507,3680.610943
13.0,334,3686.422889
11.0,420,3692.537626
8.0,412,3698.757213
5.0,312,3704.622221
14.0,362,3710.228847
10.0,374,3716.181271
15.0,373,3721.997437
7.0,363,15.0,455,37289.0,454,314.0,412,37313.0,468,319.0,589,37414.0,394,326.0,420,37517.0,501,317.0,376,37531.0,498,3764.812587
17.0,371,3770.932229
17.0,450,26.0,529,377917.0,363,3783.541469
31.0,613,3793.734694
6.0,359,3799.419548
18.0,382,3805.755426
13.0,516,21.0,544,38146.0,341,316.0,469,38221.0,518,321.0,389,38215.0,597,3837.171188
14.0,521,3845.309223
22.0,443,3853.191088
19.0,453,3859.638901
11.0,508,3867.782357
24.0,608,3877.587173
16.0,460,3885.469143
28.0,504,3893.379601
6.0,291,3897.709162
5.0,331,3903.690397
6.0,356,3910.0,530,3915.0,553,3925.0,544,3914.0,372,3916.0,490,398.0,444,39229.0,696,3938.181133
24.0,512,3946.318542
20.0,486,3954.906498
21.0,368,314.0,490,39617.0,361,11.0,421,396715.0,425,24.0,445,397418.0,648,3983.145523
27.0,620,3992.925202
16.0,478,4000.647487
14.0,380,4006.874274
9.0,458,4013.74906
12.0,572,4023.45007
21.0,385,418.0,531,4024.0,270,4011.0,428,4012.0,433,4022.0,550,4018.0,536,4010.0,327,4011.0,366,4020.0,609,4021.0,465,407.0,357,40626.0,546,412.0,540,4020.0,490,418.0,517,40822.0,448,422.0,532,40914.0,513,420.0,488,40922.0,4439.0,466,4106.67.0,42425.0,549,411415.0,563,16.0,523,4123.218092
23.0,436,412926.0,69015.0,415,4137.18.0,680,4143.966155
28.0,5115.0,552,4153.624.0,512,4160.422994
19.0,610,4170.594525
20.0,556,4180.336872
19.0,635,4190.561023
23.0,575,4199.181816
10.0,532,4207.363512
20.0,482,4215.48034
25.0,519,4223.64505
17.0,493,4231.981248
16.0,473,4239.942838
24.0,506,4246.675818
23.0,609,4257.207028
25.0,554,4266.942529
24.0,627,4275.555044
16.0,612,4285.865
29.0,549,4295.594251
26.0,579,4304.012207
24.0,624,4314.699424
28.0,641,4324.957458
16.0,730,4336.649393
23.0,687,4347.452899
26.0,596,4357.704088
24.0,487,4364.209835
31.0,537,4373.682349
28.0,617,4383.595144
26.0,711,4393.851777
24.0,500,4402.15606
4.0,258,4406.341417
24.0,618,4416.20819
28.0,524,4424.490139
5.0,269,4428.976367
29.0,553,4437.168839
27.0,467,4445.073077
19.0,638,4455.191493
20.0,625,4465.411285
28.0,634,4475.747189
10.0,474,4482.353203
4.0,242,4486.548312
19.0,431,4494.25551
25.0,412,4500.396414
12.0,578,4508.938851
6.0,319,4514.704272
29.0,536,4522.660936
15.0,531,4531.237064
27.0,647,4541.404074
35.0,638,4551.628466
8.0,409,4559.882671
29.0,437,4566.272515
26.0,458,4574.432278
7.0,375,4579.062805
18.0,512,458715.0,685,15.0,412,459420.0,47419.0,429,4600.23.0,46424.0,621,4611.14.0,5222.0,563,4620.24.0,49612.0,442,462725.0,584,28.0,523,463524.0,50130.0,476,4644.7.0,399,24.0,619,4652.791318
20.0,614,4662.783754
10.0,476,4670.829135
27.0,617,4680.832164
32.0,691,4691.22866
30.0,733,4703.320668
19.0,431,4709.879766
27.0,635,4720.473504
28.0,513,4728.807298
23.0,435,4736.682619
18.0,412,4743.189765
9.0,483,4751.185789
22.0,539,4759.576952
26.0,590,4768.319335
26.0,571,4778.506571
8.0,393,4784.852313
25.0,529,4793.219096
24.0,520,4801.573633
25.0,672,4812.221258
19.0,444,4819.942199
8.0,411,4826.170057
21.0,528,4834.826297
16.0,576,4844.858354
10.0,429,4851.372803
26.0,675,4862.329304
11.0,537,5811.31938
12.0,456,5821.431482
28.0,526,5832.426933
9.0,465,5841.883808
29.0,595,5852.11476
