#{"t_start": 1764127424.7455816, "env_id": "ALE/Breakout-v5"}
r,l,t
11.0,384,3098.586813
12.0,613,3107.535641
13.0,494,3115.717511
7.0,427,3123.07004
21.0,639,3133.094213
5.0,310,3137.356841
18.0,558,3145.523063
19.0,452,3153.246145
15.0,595,3162.852952
13.0,459,3169.449544
22.0,453,3177.182722
12.0,492,3185.156451
10.0,510,3193.131663
21.0,656,3203.016688
17.0,614,3211.458537
11.0,557,3220.876168
19.0,573,3230.140066
10.0,362,3236.317399
15.0,642,3246.137615
26.0,484,3254.180858
17.0,470,3261.8249
11.0,487,3268.262292
10.0,543,3278.004535
13.0,571,3287.033095
15.0,585,3296.783627
15.0,541,3304.858704
22.0,578,3313.392974
23.0,604,3323.248283
13.0,477,3331.120723
11.0,550,3339.08338
14.0,572,3348.703696
12.0,612,3357.078115
12.0,571,3366.445015
14.0,504,3374.142101
16.0,437,3380.448745
12.0,539,3388.699363
28.0,496,3396.399443
9.0,475,3403.95529
27.0,615,3414.430101
25.0,675,3424.716496
13.0,602,3434.66044
7.0,408,3440.64709
7.0,405,3446.734114
16.0,512,3454.73531
22.0,438,3462.440253
19.0,427,3468.773124
20.0,641,3479.13753
9.0,349,3485.379551
5.0,305,3490.064756
5.0,278,3494.296832
19.0,575,3503.923113
19.0,453,3510.470399
31.0,746,3522.398852
17.0,636,3532.967036
4.0,272,3537.229551
10.0,470,3545.171421
19.0,427,3551.304501
20.0,626,3560.942185
11.0,409,3566.908712
19.0,417,3572.929702
21.0,607,3583.214594
19.0,446,3591.215319
24.0,499,3599.227846
12.0,309,3603.448023
11.0,378,3609.190718
14.0,502,3617.205291
18.0,428,3623.488662
19.0,587,3633.152018
5.0,326,3637.474315
10.0,379,3643.304735
16.0,704,3655.38189
17.0,506,3663.300383
28.0,620,3673.133231
21.0,481,3679.689291
7.0,329,3685.55159
16.0,617,3695.669543
10.0,500,3703.530786
17.0,360,3708.14647
6.0,351,3714.036647
19.0,452,3722.075282
21.0,402,3728.148703
25.0,608,3738.047283
26.0,647,3748.223233
13.0,384,3754.263713
10.0,398,3760.174782
16.0,563,3768.476169
29.0,674,3778.91781
5.0,278,3784.34857
8.0,435,3790.765006
22.0,576,3800.748055
7.0,354,3805.075625
9.0,435,3812.923993
32.0,685,3825.292601
8.0,404,3833.05262
17.0,533,3843.214668
11.0,386,3850.660929
17.0,630,3863.902067
13.0,542,3875.247086
26.0,572,3885.679288
12.0,569,3895.304608
17.0,542,3906.237059
25.0,700,3917.914839
32.0,574,3930.08323
6.0,308,3935.272105
4.0,295,3940.691859
13.0,512,3950.936095
28.0,757,3964.376148
29.0,547,3975.760171
19.0,444,3983.479377
17.0,637,3995.227662
21.0,585,4006.326404
29.0,553,4016.187368
15.0,573,4025.976908
27.0,510,4035.91377
28.0,664,4049.678741
30.0,548,4059.382655
18.0,535,4069.321631
5.0,283,4074.922675
11.0,383,4083.215472
15.0,614,4095.017036
27.0,530,4105.044025
22.0,691,4118.675204
30.0,615,4128.641051
10.0,478,4138.005868
21.0,537,4147.062172
31.0,759,4161.046032
25.0,514,4170.394758
25.0,424,4179.264341
22.0,431,4186.933434
17.0,372,4193.586617
5.0,348,4200.35281
23.0,459,4207.783285
28.0,617,4219.774634
23.0,519,4229.633329
31.0,491,4239.507136
